date,game_id,player_name,pts,reb,ast,pra,mp
2025-11-12,202511120SAS,Jordan McLaughlin,0.0,0.0,0.0,0.0,0:00
2025-11-12,202511120SAS,Riley Minix,0.0,0.0,0.0,0.0,0:00
2025-11-12,202511120SAS,Kelly Olynyk,0.0,0.0,0.0,0.0,0:00
2025-11-13,202511130CLE,Brandon Ingram,11.0,5.0,4.0,20.0,35:19
2025-11-13,202511130CLE,Scottie Barnes,28.0,10.0,8.0,46.0,34:34
2025-11-13,202511130CLE,Immanuel Quickley,25.0,1.0,6.0,32.0,31:53
2025-11-13,202511130CLE,Jakob Poeltl,20.0,7.0,3.0,30.0,29:25
2025-11-13,202511130CLE,RJ Barrett,9.0,9.0,4.0,22.0,26:57
2025-11-13,202511130CLE,Jamal Shead,8.0,2.0,7.0,17.0,23:49
2025-11-13,202511130CLE,Gradey Dick,6.0,0.0,2.0,8.0,20:56
2025-11-13,202511130CLE,Sandro Mamukelashvili,13.0,5.0,1.0,19.0,17:01
2025-11-13,202511130CLE,Ja'Kobe Walter,4.0,3.0,2.0,9.0,12:52
2025-11-13,202511130CLE,Jamison Battle,2.0,1.0,0.0,3.0,5:40
2025-11-13,202511130CLE,Garrett Temple,0.0,0.0,0.0,0.0,1:34
2025-11-13,202511130CLE,Ochai Agbaji,0.0,0.0,0.0,0.0,0:00
2025-11-13,202511130CLE,Donovan Mitchell,31.0,6.0,6.0,43.0,35:41
2025-11-13,202511130CLE,Evan Mobley,7.0,9.0,3.0,19.0,34:47
2025-11-13,202511130CLE,De'Andre Hunter,16.0,2.0,6.0,24.0,27:27
2025-11-13,202511130CLE,Sam Merrill,12.0,2.0,3.0,17.0,27:12
2025-11-13,202511130CLE,Jarrett Allen,6.0,8.0,0.0,14.0,20:54
2025-11-13,202511130CLE,Craig Porter Jr.,10.0,1.0,5.0,16.0,24:25
2025-11-13,202511130CLE,Nae'Qwan Tomlin,18.0,6.0,0.0,24.0,21:31
2025-11-13,202511130CLE,Dean Wade,2.0,3.0,1.0,6.0,20:49
2025-11-13,202511130CLE,Tyrese Proctor,7.0,0.0,1.0,8.0,11:08
2025-11-13,202511130CLE,Larry Nance Jr.,0.0,0.0,1.0,1.0,7:03
2025-11-13,202511130CLE,Thomas Bryant,4.0,0.0,0.0,4.0,6:49
2025-11-13,202511130CLE,Luke Travers,0.0,0.0,0.0,0.0,2:14
2025-11-13,202511130PHO,Pascal Siakam,19.0,5.0,2.0,26.0,30:56
2025-11-13,202511130PHO,Andrew Nembhard,21.0,2.0,8.0,31.0,27:27
2025-11-13,202511130PHO,Jeremiah Robinson-Earl,6.0,7.0,0.0,13.0,27:24
2025-11-13,202511130PHO,Aaron Nesmith,10.0,3.0,1.0,14.0,20:03
2025-11-13,202511130PHO,Tony Bradley,10.0,3.0,0.0,13.0,17:09
2025-11-13,202511130PHO,Jarace Walker,2.0,4.0,2.0,8.0,26:23
2025-11-13,202511130PHO,Ben Sheppard,6.0,6.0,1.0,13.0,21:41
2025-11-13,202511130PHO,Isaiah Jackson,8.0,4.0,0.0,12.0,16:34
2025-11-13,202511130PHO,T.J. McConnell,5.0,1.0,2.0,8.0,15:07
2025-11-13,202511130PHO,Jay Huff,3.0,0.0,1.0,4.0,14:17
2025-11-13,202511130PHO,Monte Morris,2.0,1.0,1.0,4.0,10:15
2025-11-13,202511130PHO,Taelon Peter,3.0,4.0,1.0,8.0,9:23
2025-11-13,202511130PHO,RayJ Dennis,3.0,1.0,1.0,5.0,3:21
2025-11-13,202511130PHO,Devin Booker,33.0,5.0,7.0,45.0,29:20
2025-11-13,202511130PHO,Dillon Brooks,32.0,1.0,0.0,33.0,28:02
2025-11-13,202511130PHO,Royce O'Neale,5.0,3.0,3.0,11.0,22:58
2025-11-13,202511130PHO,Nick Richards,4.0,1.0,0.0,5.0,15:13
2025-11-13,202511130PHO,Grayson Allen,12.0,1.0,2.0,15.0,12:10
2025-11-13,202511130PHO,Oso Ighodaro,17.0,7.0,0.0,24.0,26:23
2025-11-13,202511130PHO,Collin Gillespie,10.0,4.0,1.0,15.0,23:29
2025-11-13,202511130PHO,Jordan Goodwin,10.0,9.0,5.0,24.0,22:36
2025-11-13,202511130PHO,Isaiah Livers,3.0,5.0,0.0,8.0,19:32
2025-11-13,202511130PHO,Ryan Dunn,3.0,3.0,0.0,6.0,18:58
2025-11-13,202511130PHO,Nigel Hayes-Davis,0.0,1.0,1.0,2.0,7:45
2025-11-13,202511130PHO,Rasheer Fleming,2.0,1.0,0.0,3.0,7:10
2025-11-13,202511130PHO,Khaman Maluach,2.0,2.0,0.0,4.0,6:24
2025-11-13,202511130UTA,Jalen Johnson,31.0,18.0,14.0,63.0,40:38
2025-11-13,202511130UTA,Onyeka Okongwu,32.0,11.0,2.0,45.0,35:20
2025-11-13,202511130UTA,Nickeil Alexander-Walker,16.0,2.0,5.0,23.0,29:37
2025-11-13,202511130UTA,Dyson Daniels,2.0,2.0,3.0,7.0,26:40
2025-11-13,202511130UTA,Zaccharie Risacher,11.0,3.0,2.0,16.0,19:11
2025-11-13,202511130UTA,Vit Krejci,20.0,1.0,3.0,24.0,32:18
2025-11-13,202511130UTA,Luke Kennard,12.0,2.0,1.0,15.0,20:13
2025-11-13,202511130UTA,Keaton Wallace,0.0,2.0,5.0,7.0,15:27
2025-11-13,202511130UTA,Mouhamed Gueye,8.0,2.0,1.0,11.0,14:50
2025-11-13,202511130UTA,Asa Newell,0.0,0.0,0.0,0.0,5:46
2025-11-13,202511130UTA,Caleb Houstan,0.0,0.0,0.0,0.0,0:00
2025-11-13,202511130UTA,Kristaps Porziņģis,0.0,0.0,0.0,0.0,0:00
2025-11-13,202511130UTA,Keyonte George,19.0,6.0,7.0,32.0,37:13
2025-11-13,202511130UTA,Lauri Markkanen,40.0,7.0,2.0,49.0,35:57
2025-11-13,202511130UTA,Ace Bailey,21.0,5.0,3.0,29.0,31:50
2025-11-13,202511130UTA,Jusuf Nurkić,10.0,10.0,8.0,28.0,28:10
2025-11-13,202511130UTA,Svi Mykhailiuk,0.0,1.0,3.0,4.0,24:43
2025-11-13,202511130UTA,Isaiah Collier,10.0,5.0,7.0,22.0,25:15
2025-11-13,202511130UTA,Kyle Filipowski,8.0,9.0,3.0,20.0,17:34
2025-11-13,202511130UTA,Kevin Love,3.0,3.0,4.0,10.0,15:28
2025-11-13,202511130UTA,Cody Williams,2.0,0.0,0.0,2.0,12:07
2025-11-13,202511130UTA,Brice Sensabaugh,9.0,3.0,2.0,14.0,11:43
2025-11-13,202511130UTA,Walter Clayton,0.0,0.0,0.0,0.0,0:00
2025-11-13,202511130UTA,Elijah Harkless,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,James Harden,41.0,14.0,11.0,66.0,51:03
2025-11-14,202511140DAL,Ivica Zubac,27.0,11.0,2.0,40.0,46:11
2025-11-14,202511140DAL,Derrick Jones Jr.,15.0,4.0,0.0,19.0,40:16
2025-11-14,202511140DAL,Kris Dunn,9.0,2.0,5.0,16.0,32:14
2025-11-14,202511140DAL,John Collins,8.0,3.0,0.0,11.0,23:33
2025-11-14,202511140DAL,Bogdan Bogdanović,21.0,3.0,3.0,27.0,37:06
2025-11-14,202511140DAL,Nicolas Batum,7.0,2.0,0.0,9.0,24:55
2025-11-14,202511140DAL,Kobe Sanders,3.0,1.0,1.0,5.0,13:30
2025-11-14,202511140DAL,Jordan Miller,2.0,2.0,0.0,4.0,11:24
2025-11-14,202511140DAL,Brook Lopez,0.0,3.0,0.0,3.0,9:48
2025-11-14,202511140DAL,Kobe Brown,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,Cam Christie,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,Chris Paul,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,Cooper Flagg,16.0,5.0,0.0,21.0,47:39
2025-11-14,202511140DAL,Naji Marshall,28.0,8.0,2.0,38.0,47:09
2025-11-14,202511140DAL,Max Christie,10.0,7.0,0.0,17.0,36:46
2025-11-14,202511140DAL,Daniel Gafford,10.0,8.0,1.0,19.0,27:23
2025-11-14,202511140DAL,Brandon Williams,7.0,2.0,5.0,14.0,18:08
2025-11-14,202511140DAL,D'Angelo Russell,28.0,6.0,5.0,39.0,38:39
2025-11-14,202511140DAL,Klay Thompson,13.0,2.0,2.0,17.0,27:33
2025-11-14,202511140DAL,Caleb Martin,2.0,4.0,3.0,9.0,18:22
2025-11-14,202511140DAL,Dereck Lively II,4.0,5.0,0.0,9.0,17:15
2025-11-14,202511140DAL,Moussa Cisse,9.0,3.0,0.0,12.0,11:06
2025-11-14,202511140DAL,Jaden Hardy,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,Ryan Nembhard,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DAL,Dwight Powell,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DET,Tyrese Maxey,31.0,7.0,3.0,41.0,39:37
2025-11-14,202511140DET,VJ Edgecombe,18.0,7.0,3.0,28.0,37:27
2025-11-14,202511140DET,Andre Drummond,12.0,11.0,2.0,25.0,35:44
2025-11-14,202511140DET,Kelly Oubre Jr.,3.0,1.0,1.0,5.0,14:56
2025-11-14,202511140DET,Trendon Watford,5.0,1.0,1.0,7.0,14:19
2025-11-14,202511140DET,Quentin Grimes,9.0,1.0,5.0,15.0,32:25
2025-11-14,202511140DET,Dominick Barlow,10.0,8.0,3.0,21.0,28:56
2025-11-14,202511140DET,Justin Edwards,13.0,1.0,1.0,15.0,17:21
2025-11-14,202511140DET,Jabari Walker,2.0,4.0,0.0,6.0,10:00
2025-11-14,202511140DET,Adem Bona,2.0,5.0,0.0,7.0,9:15
2025-11-14,202511140DET,Johni Broome,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DET,Eric Gordon,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DET,Kyle Lowry,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DET,Javonte Green,21.0,9.0,3.0,33.0,36:41
2025-11-14,202511140DET,Daniss Jenkins,19.0,3.0,8.0,30.0,35:04
2025-11-14,202511140DET,Duncan Robinson,15.0,6.0,3.0,24.0,31:29
2025-11-14,202511140DET,Paul Reed,10.0,8.0,3.0,21.0,25:08
2025-11-14,202511140DET,Ron Holland,9.0,5.0,2.0,16.0,24:18
2025-11-14,202511140DET,Caris LeVert,14.0,2.0,6.0,22.0,22:57
2025-11-14,202511140DET,Isaiah Stewart,14.0,7.0,1.0,22.0,22:52
2025-11-14,202511140DET,Chaz Lanier,6.0,4.0,4.0,14.0,18:40
2025-11-14,202511140DET,Wendell Moore Jr.,4.0,2.0,2.0,8.0,18:08
2025-11-14,202511140DET,Bobi Klintman,2.0,0.0,0.0,2.0,4:43
2025-11-14,202511140DET,Isaac Jones,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140DET,Tolu Smith,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140HOU,Toumani Camara,16.0,3.0,0.0,19.0,33:24
2025-11-14,202511140HOU,Shaedon Sharpe,19.0,8.0,3.0,30.0,31:08
2025-11-14,202511140HOU,Deni Avdija,22.0,10.0,4.0,36.0,30:18
2025-11-14,202511140HOU,Jrue Holiday,13.0,4.0,6.0,23.0,29:28
2025-11-14,202511140HOU,Donovan Clingan,9.0,8.0,0.0,17.0,23:59
2025-11-14,202511140HOU,Jerami Grant,13.0,2.0,3.0,18.0,28:44
2025-11-14,202511140HOU,Kris Murray,5.0,3.0,1.0,9.0,22:07
2025-11-14,202511140HOU,Robert Williams,4.0,3.0,0.0,7.0,14:50
2025-11-14,202511140HOU,Sidy Cissoko,4.0,2.0,1.0,7.0,10:03
2025-11-14,202511140HOU,Duop Reath,5.0,1.0,0.0,6.0,6:49
2025-11-14,202511140HOU,Caleb Love,5.0,0.0,0.0,5.0,4:35
2025-11-14,202511140HOU,Rayan Rupert,1.0,0.0,0.0,1.0,4:35
2025-11-14,202511140HOU,Scoot Henderson,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140HOU,Damian Lillard,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140HOU,Matisse Thybulle,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140HOU,Alperen Şengün,25.0,10.0,9.0,44.0,36:27
2025-11-14,202511140HOU,Kevin Durant,30.0,5.0,3.0,38.0,35:43
2025-11-14,202511140HOU,Amen Thompson,19.0,2.0,4.0,25.0,32:27
2025-11-14,202511140HOU,Jabari Smith Jr.,22.0,5.0,3.0,30.0,26:44
2025-11-14,202511140HOU,Josh Okogie,11.0,3.0,1.0,15.0,20:48
2025-11-14,202511140HOU,Reed Sheppard,13.0,3.0,3.0,19.0,25:48
2025-11-14,202511140HOU,Steven Adams,5.0,11.0,0.0,16.0,17:31
2025-11-14,202511140HOU,Aaron Holiday,10.0,0.0,1.0,11.0,13:06
2025-11-14,202511140HOU,Tari Eason,3.0,5.0,2.0,10.0,10:39
2025-11-14,202511140HOU,Clint Capela,2.0,4.0,0.0,6.0,9:14
2025-11-14,202511140HOU,Jeff Green,0.0,0.0,0.0,0.0,4:04
2025-11-14,202511140HOU,Jae'Sean Tate,0.0,1.0,0.0,1.0,4:04
2025-11-14,202511140HOU,JD Davison,0.0,0.0,0.0,0.0,3:25
2025-11-14,202511140MIL,Moussa Diabaté,15.0,11.0,1.0,27.0,43:17
2025-11-14,202511140MIL,Miles Bridges,32.0,7.0,2.0,41.0,42:23
2025-11-14,202511140MIL,Sion James,12.0,7.0,3.0,22.0,41:59
2025-11-14,202511140MIL,Kon Knueppel,32.0,3.0,3.0,38.0,41:13
2025-11-14,202511140MIL,LaMelo Ball,16.0,3.0,10.0,29.0,27:24
2025-11-14,202511140MIL,Tre Mann,9.0,7.0,7.0,23.0,29:14
2025-11-14,202511140MIL,Collin Sexton,14.0,1.0,4.0,19.0,15:56
2025-11-14,202511140MIL,Pat Connaughton,0.0,0.0,1.0,1.0,10:00
2025-11-14,202511140MIL,Mason Plumlee,4.0,0.0,0.0,4.0,9:43
2025-11-14,202511140MIL,Antonio Reeves,0.0,0.0,0.0,0.0,3:51
2025-11-14,202511140MIL,Josh Green,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIL,Grant Williams,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIL,Giannis Antetokounmpo,25.0,7.0,18.0,50.0,40:24
2025-11-14,202511140MIL,Kyle Kuzma,29.0,10.0,5.0,44.0,38:36
2025-11-14,202511140MIL,Ryan Rollins,20.0,8.0,4.0,32.0,34:22
2025-11-14,202511140MIL,Myles Turner,18.0,3.0,1.0,22.0,33:26
2025-11-14,202511140MIL,A.J. Green,13.0,0.0,2.0,15.0,25:30
2025-11-14,202511140MIL,Gary Harris,10.0,1.0,0.0,11.0,22:49
2025-11-14,202511140MIL,Gary Trent Jr.,8.0,0.0,1.0,9.0,21:29
2025-11-14,202511140MIL,Bobby Portis,12.0,4.0,1.0,17.0,19:20
2025-11-14,202511140MIL,Cole Anthony,10.0,3.0,5.0,18.0,18:30
2025-11-14,202511140MIL,Jericho Sims,2.0,3.0,0.0,5.0,10:10
2025-11-14,202511140MIL,Thanasis Antetokounmpo,0.0,0.0,0.0,0.0,0:08
2025-11-14,202511140MIL,Andre Jackson Jr.,0.0,0.0,0.0,0.0,0:08
2025-11-14,202511140MIL,Mark Sears,0.0,0.0,0.0,0.0,0:08
2025-11-14,202511140MIL,Amir Coffey,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIN,Domantas Sabonis,34.0,11.0,3.0,48.0,39:21
2025-11-14,202511140MIN,Zach LaVine,25.0,6.0,3.0,34.0,36:15
2025-11-14,202511140MIN,DeMar DeRozan,6.0,3.0,5.0,14.0,34:04
2025-11-14,202511140MIN,Russell Westbrook,13.0,10.0,14.0,37.0,31:01
2025-11-14,202511140MIN,Precious Achiuwa,4.0,3.0,0.0,7.0,19:39
2025-11-14,202511140MIN,Dennis Schröder,14.0,6.0,6.0,26.0,28:24
2025-11-14,202511140MIN,Keon Ellis,9.0,1.0,0.0,10.0,22:24
2025-11-14,202511140MIN,Malik Monk,0.0,1.0,0.0,1.0,15:31
2025-11-14,202511140MIN,Nique Clifford,0.0,0.0,1.0,1.0,6:44
2025-11-14,202511140MIN,Drew Eubanks,5.0,3.0,0.0,8.0,6:37
2025-11-14,202511140MIN,Devin Carter,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIN,Doug McDermott,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIN,Maxime Raynaud,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIN,Dario Šarić,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140MIN,Anthony Edwards,30.0,4.0,4.0,38.0,35:49
2025-11-14,202511140MIN,Rudy Gobert,11.0,8.0,1.0,20.0,34:20
2025-11-14,202511140MIN,Julius Randle,26.0,11.0,5.0,42.0,32:20
2025-11-14,202511140MIN,Jaden McDaniels,13.0,4.0,3.0,20.0,31:09
2025-11-14,202511140MIN,Donte DiVincenzo,20.0,6.0,5.0,31.0,30:26
2025-11-14,202511140MIN,Naz Reid,12.0,12.0,4.0,28.0,24:59
2025-11-14,202511140MIN,Jaylen Clark,5.0,1.0,0.0,6.0,21:44
2025-11-14,202511140MIN,Mike Conley,6.0,1.0,3.0,10.0,17:49
2025-11-14,202511140MIN,Rob Dillingham,0.0,3.0,3.0,6.0,9:18
2025-11-14,202511140MIN,Leonard Miller,1.0,1.0,0.0,2.0,0:35
2025-11-14,202511140MIN,Joan Beringer,0.0,0.0,0.0,0.0,0:35
2025-11-14,202511140MIN,Johnny Juzang,0.0,0.0,0.0,0.0,0:35
2025-11-14,202511140MIN,Bones Hyland,0.0,0.0,0.0,0.0,0:21
2025-11-14,202511140MIN,Joe Ingles,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NOP,Luka Dončić,24.0,7.0,12.0,43.0,40:13
2025-11-14,202511140NOP,Austin Reaves,31.0,4.0,7.0,42.0,38:54
2025-11-14,202511140NOP,Deandre Ayton,20.0,16.0,2.0,38.0,35:34
2025-11-14,202511140NOP,Rui Hachimura,14.0,4.0,0.0,18.0,35:04
2025-11-14,202511140NOP,Marcus Smart,13.0,5.0,5.0,23.0,34:25
2025-11-14,202511140NOP,Jake LaRavia,6.0,3.0,0.0,9.0,21:41
2025-11-14,202511140NOP,Jaxson Hayes,2.0,3.0,1.0,6.0,12:26
2025-11-14,202511140NOP,Jarred Vanderbilt,3.0,2.0,1.0,6.0,11:19
2025-11-14,202511140NOP,Dalton Knecht,5.0,1.0,0.0,6.0,10:24
2025-11-14,202511140NOP,Bronny James,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NOP,Maxi Kleber,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NOP,Adou Thiero,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NOP,Trey Murphy III,35.0,7.0,0.0,42.0,38:54
2025-11-14,202511140NOP,Saddiq Bey,11.0,7.0,7.0,25.0,36:32
2025-11-14,202511140NOP,Herbert Jones,13.0,5.0,3.0,21.0,34:27
2025-11-14,202511140NOP,Jeremiah Fears,19.0,4.0,3.0,26.0,28:42
2025-11-14,202511140NOP,Kevon Looney,2.0,0.0,2.0,4.0,10:56
2025-11-14,202511140NOP,Derik Queen,9.0,10.0,5.0,24.0,29:22
2025-11-14,202511140NOP,Jose Alvarado,8.0,2.0,2.0,12.0,21:22
2025-11-14,202511140NOP,Karlo Matković,4.0,3.0,0.0,7.0,12:58
2025-11-14,202511140NOP,Yves Missi,0.0,1.0,1.0,2.0,10:18
2025-11-14,202511140NOP,Jordan Hawkins,3.0,3.0,1.0,7.0,9:09
2025-11-14,202511140NOP,Micah Peavy,0.0,0.0,0.0,0.0,7:20
2025-11-14,202511140NOP,DeAndre Jordan,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NOP,Bryce McGowens,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NYK,Andrew Wiggins,15.0,7.0,3.0,25.0,35:36
2025-11-14,202511140NYK,Kel'el Ware,15.0,10.0,1.0,26.0,34:59
2025-11-14,202511140NYK,Davion Mitchell,11.0,4.0,11.0,26.0,33:16
2025-11-14,202511140NYK,Norman Powell,38.0,5.0,0.0,43.0,32:53
2025-11-14,202511140NYK,Pelle Larsson,14.0,2.0,2.0,18.0,24:01
2025-11-14,202511140NYK,Jaime Jaquez Jr.,23.0,9.0,7.0,39.0,34:10
2025-11-14,202511140NYK,Simone Fontecchio,9.0,2.0,0.0,11.0,14:43
2025-11-14,202511140NYK,Dru Smith,4.0,2.0,2.0,8.0,14:42
2025-11-14,202511140NYK,Nikola Jović,3.0,4.0,4.0,11.0,13:25
2025-11-14,202511140NYK,Keshad Johnson,0.0,1.0,0.0,1.0,2:14
2025-11-14,202511140NYK,Vladislav Goldin,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NYK,Kasparas Jakucionis,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NYK,Mikal Bridges,15.0,5.0,5.0,25.0,42:22
2025-11-14,202511140NYK,Karl-Anthony Towns,39.0,11.0,4.0,54.0,38:02
2025-11-14,202511140NYK,Miles McBride,9.0,4.0,4.0,17.0,29:56
2025-11-14,202511140NYK,Mitchell Robinson,0.0,10.0,2.0,12.0,14:08
2025-11-14,202511140NYK,OG Anunoby,2.0,3.0,0.0,5.0,5:08
2025-11-14,202511140NYK,Landry Shamet,36.0,2.0,3.0,41.0,37:15
2025-11-14,202511140NYK,Josh Hart,12.0,11.0,10.0,33.0,33:35
2025-11-14,202511140NYK,Jordan Clarkson,24.0,5.0,3.0,32.0,33:13
2025-11-14,202511140NYK,Guerschon Yabusele,3.0,0.0,1.0,4.0,6:20
2025-11-14,202511140NYK,Ariel Hukporti,0.0,0.0,0.0,0.0,0:02
2025-11-14,202511140NYK,Pacome Dadiet,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NYK,Mohamed Diawara,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140NYK,Tyler Kolek,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140ORL,Michael Porter Jr.,24.0,11.0,7.0,42.0,36:03
2025-11-14,202511140ORL,Nic Claxton,13.0,5.0,3.0,21.0,33:49
2025-11-14,202511140ORL,Terance Mann,12.0,0.0,0.0,12.0,28:03
2025-11-14,202511140ORL,Noah Clowney,12.0,4.0,3.0,19.0,27:15
2025-11-14,202511140ORL,Egor Demin,8.0,3.0,2.0,13.0,18:08
2025-11-14,202511140ORL,Ziaire Williams,15.0,1.0,0.0,16.0,36:05
2025-11-14,202511140ORL,Tyrese Martin,4.0,2.0,2.0,8.0,24:06
2025-11-14,202511140ORL,Drake Powell,6.0,3.0,3.0,12.0,22:20
2025-11-14,202511140ORL,Day'Ron Sharpe,4.0,5.0,3.0,12.0,14:11
2025-11-14,202511140ORL,Tyson Etienne,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140ORL,E.J. Liddell,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140ORL,Jalen Wilson,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140ORL,Desmond Bane,19.0,5.0,2.0,26.0,39:55
2025-11-14,202511140ORL,Franz Wagner,25.0,6.0,5.0,36.0,37:05
2025-11-14,202511140ORL,Tristan Da Silva,22.0,9.0,1.0,32.0,32:28
2025-11-14,202511140ORL,Wendell Carter Jr.,7.0,5.0,3.0,15.0,31:45
2025-11-14,202511140ORL,Jalen Suggs,14.0,7.0,6.0,27.0,28:13
2025-11-14,202511140ORL,Anthony Black,2.0,0.0,2.0,4.0,16:34
2025-11-14,202511140ORL,Goga Bitadze,6.0,8.0,0.0,14.0,16:15
2025-11-14,202511140ORL,Jonathan Isaac,4.0,5.0,0.0,9.0,14:19
2025-11-14,202511140ORL,Tyus Jones,0.0,1.0,2.0,3.0,13:09
2025-11-14,202511140ORL,Jett Howard,6.0,0.0,0.0,6.0,9:50
2025-11-14,202511140ORL,Jamal Cain,0.0,0.0,0.0,0.0,0:27
2025-11-14,202511140ORL,Noah Penda,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140ORL,Jase Richardson,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Stephen Curry,49.0,4.0,2.0,55.0,36:03
2025-11-14,202511140SAS,Jimmy Butler,21.0,8.0,1.0,30.0,34:39
2025-11-14,202511140SAS,Draymond Green,6.0,8.0,8.0,22.0,33:07
2025-11-14,202511140SAS,Moses Moody,4.0,3.0,1.0,8.0,29:39
2025-11-14,202511140SAS,Will Richard,10.0,1.0,0.0,11.0,15:55
2025-11-14,202511140SAS,Brandin Podziemski,10.0,3.0,3.0,16.0,29:56
2025-11-14,202511140SAS,Al Horford,0.0,3.0,0.0,3.0,23:33
2025-11-14,202511140SAS,Gary Payton II,6.0,3.0,2.0,11.0,15:38
2025-11-14,202511140SAS,Buddy Hield,0.0,4.0,1.0,5.0,14:15
2025-11-14,202511140SAS,Quinten Post,3.0,2.0,0.0,5.0,7:15
2025-11-14,202511140SAS,Trayce Jackson-Davis,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Jonathan Kuminga,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Gui Santos,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Pat Spencer,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Victor Wembanyama,26.0,12.0,4.0,42.0,38:14
2025-11-14,202511140SAS,Stephon Castle,13.0,9.0,6.0,28.0,36:26
2025-11-14,202511140SAS,De'Aaron Fox,24.0,4.0,10.0,38.0,33:12
2025-11-14,202511140SAS,Devin Vassell,11.0,3.0,2.0,16.0,31:52
2025-11-14,202511140SAS,Harrison Barnes,7.0,4.0,1.0,12.0,28:08
2025-11-14,202511140SAS,Julian Champagnie,14.0,2.0,0.0,16.0,22:49
2025-11-14,202511140SAS,Keldon Johnson,4.0,5.0,3.0,12.0,19:01
2025-11-14,202511140SAS,Luke Kornet,4.0,5.0,0.0,9.0,17:19
2025-11-14,202511140SAS,Jeremy Sochan,5.0,3.0,2.0,10.0,12:59
2025-11-14,202511140SAS,Bismack Biyombo,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Carter Bryant,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Harrison Ingram,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Jordan McLaughlin,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Kelly Olynyk,0.0,0.0,0.0,0.0,0:00
2025-11-14,202511140SAS,Lindy Waters III,0.0,0.0,0.0,0.0,0:00
2025-11-15,202511150CHO,Chet Holmgren,25.0,8.0,2.0,35.0,32:22
2025-11-15,202511150CHO,Cason Wallace,10.0,2.0,4.0,16.0,30:25
2025-11-15,202511150CHO,Isaiah Hartenstein,12.0,12.0,5.0,29.0,30:22
2025-11-15,202511150CHO,Shai Gilgeous-Alexander,33.0,4.0,7.0,44.0,29:26
2025-11-15,202511150CHO,Luguentz Dort,3.0,4.0,1.0,8.0,21:54
2025-11-15,202511150CHO,Ajay Mitchell,14.0,6.0,4.0,24.0,30:36
2025-11-15,202511150CHO,Isaiah Joe,3.0,5.0,1.0,9.0,21:09
2025-11-15,202511150CHO,Branden Carlson,7.0,2.0,0.0,9.0,16:36
2025-11-15,202511150CHO,Ousmane Dieng,2.0,2.0,1.0,5.0,13:55
2025-11-15,202511150CHO,Brooks Barnhizer,0.0,5.0,1.0,6.0,11:33
2025-11-15,202511150CHO,Alex Caruso,0.0,0.0,0.0,0.0,1:42
2025-11-15,202511150CHO,Chris Youngblood,0.0,0.0,0.0,0.0,0:00
