date,player_name,season_avg,recommended_minimum,actual_pra,hit,confidence,meets_90_threshold
2025-11-05,Alex Sarr,30.1,25.5,41.0,True,0.91,True
2025-11-05,Kyshawn George,27.6,23.5,14.0,False,0.89,False
2025-11-05,Justin Champagnie,5.8,5.0,18.0,True,0.89,False
2025-11-05,CJ McCollum,22.8,19.5,8.0,False,0.89,False
2025-11-05,Bilal Coulibaly,17.4,15.0,6.0,False,0.89,False
2025-11-05,Bub Carrington,14.8,12.5,14.0,True,0.91,True
2025-11-05,Tre Johnson,16.099999999999998,13.5,9.0,False,0.91,True
2025-11-05,Malaki Branham,6.0,5.0,13.0,True,0.91,True
2025-11-05,Marvin Bagley III,12.6,10.5,18.0,True,0.91,True
2025-11-05,Corey Kispert,11.9,10.0,11.0,True,0.91,True
2025-11-05,Cam Whitmore,11.799999999999999,10.0,2.0,False,0.91,True
2025-11-05,Josh Minott,14.200000000000001,12.0,26.0,True,0.91,True
2025-11-05,Derrick White,25.2,21.5,23.0,True,0.89,False
2025-11-05,Jaylen Brown,37.1,31.5,45.0,True,0.91,True
2025-11-05,Neemias Queta,18.9,16.0,32.0,True,0.91,True
2025-11-05,Payton Pritchard,26.0,22.0,25.0,True,0.91,True
2025-11-05,Anfernee Simons,18.0,15.5,20.0,True,0.89,False
2025-11-05,Jordan Walsh,9.5,8.0,15.0,True,0.91,True
2025-11-05,Sam Hauser,11.5,10.0,8.0,False,0.89,False
2025-11-05,Hugo González,5.6,5.0,8.0,True,0.89,False
2025-11-05,Luka Garza,12.100000000000001,10.5,5.0,False,0.89,False
2025-11-05,Baylor Scheierman,5.5,4.5,0.0,False,0.91,True
2025-11-05,Chris Boucher,5.1,4.5,0.0,False,0.89,False
2025-11-05,Xavier Tillman Sr.,5.199999999999999,4.5,0.0,False,0.89,False
2025-11-05,Kelly Oubre Jr.,23.2,19.5,24.0,True,0.91,True
2025-11-05,VJ Edgecombe,25.5,21.5,15.0,False,0.91,True
2025-11-05,Tyrese Maxey,45.1,38.5,43.0,True,0.89,False
2025-11-05,Adem Bona,5.8999999999999995,5.0,8.0,True,0.91,True
2025-11-05,Jabari Walker,6.1,5.0,3.0,False,0.91,True
2025-11-05,Quentin Grimes,24.900000000000002,21.0,33.0,True,0.91,True
2025-11-05,Andre Drummond,18.900000000000002,16.0,27.0,True,0.91,True
2025-11-05,Trendon Watford,17.3,14.5,25.0,True,0.91,True
2025-11-05,Justin Edwards,9.1,7.5,12.0,True,0.91,True
2025-11-05,Donovan Mitchell,41.0,35.0,58.0,True,0.89,False
2025-11-05,Evan Mobley,32.0,27.0,31.0,True,0.91,True
2025-11-05,Jarrett Allen,24.7,21.0,35.0,True,0.89,False
2025-11-05,Jaylon Tyson,16.9,14.5,18.0,True,0.89,False
2025-11-05,Darius Garland,21.0,18.0,14.0,False,0.89,False
2025-11-05,Sam Merrill,18.3,15.5,14.0,False,0.91,True
2025-11-05,Lonzo Ball,15.7,13.5,9.0,False,0.89,False
2025-11-05,Craig Porter Jr.,11.2,9.5,6.0,False,0.91,True
2025-11-05,Larry Nance Jr.,8.200000000000001,7.0,13.0,True,0.89,False
2025-11-05,Tyrese Proctor,7.2,6.0,0.0,False,0.91,True
2025-11-05,Nae'Qwan Tomlin,10.2,8.5,0.0,False,0.91,True
2025-11-05,Dean Wade,10.6,9.0,1.0,False,0.91,True
2025-11-05,Trey Murphy III,29.6,25.0,25.0,True,0.91,True
2025-11-05,Herbert Jones,15.5,13.0,19.0,True,0.91,True
2025-11-05,Saddiq Bey,19.2,16.5,32.0,True,0.89,False
2025-11-05,Jeremiah Fears,21.0,18.0,21.0,True,0.89,False
2025-11-05,Kevon Looney,8.4,7.0,16.0,True,0.91,True
2025-11-05,Derik Queen,19.200000000000003,16.5,20.0,True,0.89,False
2025-11-05,Jose Alvarado,12.5,10.5,23.0,True,0.91,True
2025-11-05,Jordan Hawkins,7.5,6.5,12.0,True,0.89,False
2025-11-05,Micah Peavy,6.3,5.5,3.0,False,0.89,False
2025-11-05,Karlo Matković,8.5,7.0,4.0,False,0.91,True
2025-11-05,DeAndre Jordan,9.5,8.0,0.0,False,0.91,True
2025-11-05,P.J. Washington,24.8,21.0,27.0,True,0.91,True
2025-11-05,Cooper Flagg,24.900000000000002,21.0,31.0,True,0.91,True
2025-11-05,Max Christie,18.0,15.5,16.0,True,0.89,False
2025-11-05,Daniel Gafford,17.700000000000003,15.0,23.0,True,0.91,True
2025-11-05,D'Angelo Russell,19.6,16.5,12.0,False,0.91,True
2025-11-05,Naji Marshall,18.3,15.5,17.0,True,0.91,True
2025-11-05,Klay Thompson,13.8,11.5,18.0,True,0.91,True
2025-11-05,Brandon Williams,16.7,14.0,14.0,True,0.91,True
2025-11-05,Jaden Hardy,7.5,6.5,1.0,False,0.89,False
2025-11-05,Dwight Powell,5.2,4.5,1.0,False,0.89,False
2025-11-05,Moussa Cisse,8.799999999999999,7.5,0.0,False,0.89,False
2025-11-05,Andrew Wiggins,24.5,21.0,31.0,True,0.89,False
2025-11-05,Davion Mitchell,20.9,18.0,22.0,True,0.89,False
2025-11-05,Norman Powell,31.8,27.0,25.0,False,0.91,True
2025-11-05,Pelle Larsson,15.600000000000001,13.5,12.0,False,0.89,False
2025-11-05,Bam Adebayo,30.9,26.5,3.0,False,0.89,False
2025-11-05,Kel'el Ware,21.499999999999996,18.5,26.0,True,0.89,False
2025-11-05,Jaime Jaquez Jr.,29.1,24.5,26.0,True,0.91,True
2025-11-05,Nikola Jović,16.3,14.0,11.0,False,0.89,False
2025-11-05,Dru Smith,11.600000000000001,10.0,9.0,False,0.89,False
2025-11-05,Simone Fontecchio,15.2,13.0,9.0,False,0.89,False
2025-11-05,Nikola Jokić,53.7,45.5,64.0,True,0.91,True
2025-11-05,Christian Braun,18.8,16.0,26.0,True,0.89,False
2025-11-05,Jamal Murray,34.800000000000004,29.5,25.0,False,0.91,True
2025-11-05,Aaron Gordon,28.0,24.0,31.0,True,0.89,False
2025-11-05,Cameron Johnson,12.9,11.0,12.0,True,0.89,False
2025-11-05,Bruce Brown,11.7,10.0,10.0,True,0.89,False
2025-11-05,Tim Hardaway Jr.,14.8,12.5,21.0,True,0.91,True
2025-11-05,Peyton Watson,11.3,9.5,15.0,True,0.91,True
2025-11-05,Jonas Valančiūnas,14.099999999999998,12.0,12.0,True,0.89,False
2025-11-05,Julian Strawther,5.700000000000001,5.0,0.0,False,0.89,False
2025-11-05,Lauri Markkanen,38.800000000000004,33.0,29.0,False,0.89,False
2025-11-05,Svi Mykhailiuk,14.299999999999999,12.0,32.0,True,0.91,True
2025-11-05,Keyonte George,34.0,29.0,27.0,False,0.89,False
2025-11-05,Jusuf Nurkić,20.8,17.5,27.0,True,0.91,True
2025-11-05,Taylor Hendricks,9.000000000000002,7.5,7.0,False,0.91,True
2025-11-05,Kyle Filipowski,15.7,13.5,10.0,False,0.89,False
2025-11-05,Ace Bailey,13.6,11.5,14.0,True,0.91,True
2025-11-05,Walter Clayton,11.8,10.0,12.0,True,0.91,True
2025-11-05,Kevin Love,10.899999999999999,9.5,9.0,False,0.89,False
2025-11-05,Brice Sensabaugh,12.399999999999999,10.5,0.0,False,0.91,True
2025-11-05,Kyle Anderson,12.5,10.5,0.0,False,0.91,True
2025-11-05,Isaiah Collier,21.2,18.0,0.0,False,0.91,True
2025-11-05,Cade Cunningham,42.6,36.0,44.0,True,0.91,True
2025-11-05,Jalen Duren,34.3,29.0,47.0,True,0.91,True
2025-11-05,Isaiah Stewart,19.1,16.0,17.0,True,0.91,True
2025-11-05,Ausar Thompson,22.5,19.0,29.0,True,0.91,True
2025-11-05,Duncan Robinson,17.5,15.0,11.0,False,0.89,False
2025-11-05,Ron Holland,14.3,12.0,19.0,True,0.91,True
2025-11-05,Javonte Green,13.099999999999998,11.0,8.0,False,0.91,True
2025-11-05,Caris LeVert,14.6,12.5,13.0,True,0.89,False
2025-11-05,Paul Reed,12.399999999999999,10.5,2.0,False,0.91,True
2025-11-05,Daniss Jenkins,18.3,15.5,0.0,False,0.91,True
2025-11-05,Bobi Klintman,6.2,5.5,0.0,False,0.89,False
2025-11-05,Chaz Lanier,6.1000000000000005,5.0,0.0,False,0.91,True
2025-11-05,Michael Porter Jr.,35.1,30.0,46.0,True,0.89,False
2025-11-05,Terance Mann,15.9,13.5,22.0,True,0.91,True
2025-11-05,Nic Claxton,25.799999999999997,22.0,34.0,True,0.89,False
2025-11-05,Noah Clowney,14.999999999999998,12.5,22.0,True,0.91,True
2025-11-05,Cam Thomas,25.4,21.5,1.0,False,0.91,True
2025-11-05,Tyrese Martin,12.8,11.0,23.0,True,0.89,False
2025-11-05,Ziaire Williams,13.599999999999998,11.5,8.0,False,0.91,True
2025-11-05,Jalen Wilson,7.3,6.0,7.0,True,0.91,True
2025-11-05,Day'Ron Sharpe,14.500000000000002,12.5,15.0,True,0.89,False
2025-11-05,Egor Demin,13.8,11.5,5.0,False,0.91,True
2025-11-05,Pascal Siakam,36.8,31.5,39.0,True,0.89,False
2025-11-05,Ben Sheppard,12.700000000000001,11.0,25.0,True,0.89,False
2025-11-05,Jarace Walker,18.2,15.5,18.0,True,0.89,False
2025-11-05,Aaron Nesmith,21.5,18.5,24.0,True,0.89,False
2025-11-05,Isaiah Jackson,16.1,13.5,16.0,True,0.91,True
2025-11-05,Jeremiah Robinson-Earl,12.900000000000002,11.0,25.0,True,0.89,False
2025-11-05,Jay Huff,9.0,7.5,18.0,True,0.91,True
2025-11-05,Tony Bradley,9.8,8.5,7.0,False,0.89,False
2025-11-05,Cody Martin,5.8,5.0,6.0,True,0.89,False
2025-11-05,RayJ Dennis,9.8,8.5,0.0,False,0.89,False
2025-11-05,Mac McClung,7.8999999999999995,6.5,0.0,False,0.91,True
2025-11-05,Stephon Castle,30.6,26.0,29.0,True,0.91,True
2025-11-05,Devin Vassell,19.700000000000003,16.5,22.0,True,0.91,True
2025-11-05,Julian Champagnie,15.2,13.0,21.0,True,0.89,False
2025-11-05,Victor Wembanyama,43.1,36.5,30.0,False,0.91,True
2025-11-05,Harrison Barnes,17.900000000000002,15.0,23.0,True,0.91,True
2025-11-05,Keldon Johnson,19.5,16.5,14.0,False,0.91,True
2025-11-05,Jeremy Sochan,11.5,10.0,18.0,True,0.89,False
2025-11-05,Kelly Olynyk,10.600000000000001,9.0,11.0,True,0.91,True
2025-11-05,Jordan McLaughlin,5.6,5.0,0.0,False,0.89,False
2025-11-05,David Jones García,5.3,4.5,0.0,False,0.91,True
2025-11-05,Luka Dončić,52.1,44.5,57.0,True,0.89,False
2025-11-05,Jake LaRavia,17.4,15.0,15.0,True,0.89,False
2025-11-05,Rui Hachimura,20.099999999999998,17.0,17.0,True,0.91,True
2025-11-05,Marcus Smart,15.400000000000002,13.0,27.0,True,0.91,True
2025-11-05,Deandre Ayton,26.2,22.5,32.0,True,0.89,False
2025-11-05,Jarred Vanderbilt,11.7,10.0,7.0,False,0.89,False
2025-11-05,Dalton Knecht,9.9,8.5,5.0,False,0.89,False
2025-11-05,Jaxson Hayes,10.499999999999998,9.0,14.0,True,0.89,False
2025-11-05,Nick Smith Jr.,10.2,8.5,2.0,False,0.91,True
2025-11-05,Amen Thompson,28.599999999999998,24.5,45.0,True,0.89,False
2025-11-05,Jabari Smith Jr.,22.5,19.0,22.0,True,0.91,True
2025-11-05,Alperen Şengün,40.699999999999996,34.5,43.0,True,0.91,True
2025-11-05,Kevin Durant,34.0,29.0,20.0,False,0.89,False
2025-11-05,Josh Okogie,11.600000000000001,10.0,19.0,True,0.89,False
2025-11-05,Tari Eason,18.3,15.5,22.0,True,0.91,True
2025-11-05,Reed Sheppard,18.400000000000002,15.5,14.0,False,0.91,True
2025-11-05,Clint Capela,8.5,7.0,18.0,True,0.91,True
2025-11-05,Aaron Holiday,6.3,5.5,1.0,False,0.89,False
2025-11-05,Ja Morant,29.0,24.5,30.0,True,0.91,True
2025-11-05,Jaren Jackson Jr.,24.7,21.0,16.0,False,0.89,False
2025-11-05,Kentavious Caldwell-Pope,13.4,11.5,9.0,False,0.89,False
2025-11-05,Jock Landale,17.1,14.5,15.0,True,0.91,True
2025-11-05,Jaylen Wells,14.4,12.0,12.0,True,0.91,True
2025-11-05,Cedric Coward,23.6,20.0,20.0,True,0.91,True
2025-11-05,Santi Aldama,21.8,18.5,21.0,True,0.91,True
2025-11-05,Cam Spencer,14.1,12.0,23.0,True,0.89,False
2025-11-05,Charles Bassey,12.0,10.0,10.0,True,0.91,True
2025-11-05,Vince Williams Jr.,16.6,14.0,17.0,True,0.91,True
2025-11-05,Javon Small,8.1,7.0,2.0,False,0.89,False
2025-11-05,Olivier-Maxence Prosper,6.6,5.5,1.0,False,0.91,True
2025-11-05,John Konchar,5.799999999999999,5.0,0.0,False,0.89,False
2025-11-05,Julius Randle,37.9,32.0,41.0,True,0.91,True
2025-11-05,Donte DiVincenzo,21.4,18.0,28.0,True,0.91,True
2025-11-05,Jaden McDaniels,24.5,21.0,20.0,False,0.89,False
2025-11-05,Anthony Edwards,34.0,29.0,22.0,False,0.89,False
2025-11-05,Rudy Gobert,21.799999999999997,18.5,16.0,False,0.91,True
2025-11-05,Naz Reid,20.5,17.5,12.0,False,0.89,False
2025-11-05,Mike Conley,11.6,10.0,14.0,True,0.89,False
2025-11-05,Jaylen Clark,8.200000000000001,7.0,4.0,False,0.89,False
2025-11-05,Rob Dillingham,8.1,7.0,10.0,True,0.89,False
2025-11-05,Bones Hyland,6.3999999999999995,5.5,2.0,False,0.89,False
2025-11-05,Terrence Shannon Jr.,7.4,6.5,0.0,False,0.89,False
2025-11-05,Mikal Bridges,25.400000000000002,21.5,19.0,False,0.91,True
2025-11-05,Jalen Brunson,38.0,32.5,40.0,True,0.89,False
2025-11-05,OG Anunoby,23.599999999999998,20.0,34.0,True,0.91,True
2025-11-05,Karl-Anthony Towns,37.7,32.0,29.0,False,0.91,True
2025-11-05,Mitchell Robinson,13.9,12.0,19.0,True,0.89,False
2025-11-05,Josh Hart,20.4,17.5,27.0,True,0.89,False
2025-11-05,Miles McBride,15.2,13.0,21.0,True,0.89,False
2025-11-05,Jordan Clarkson,14.1,12.0,7.0,False,0.89,False
2025-11-05,Landry Shamet,13.299999999999999,11.5,4.0,False,0.89,False
2025-11-05,Guerschon Yabusele,5.3,4.5,6.0,True,0.91,True
2025-11-05,Shai Gilgeous-Alexander,43.5,37.0,48.0,True,0.89,False
2025-11-05,Cason Wallace,14.4,12.0,18.0,True,0.91,True
2025-11-05,Ajay Mitchell,23.9,20.5,28.0,True,0.89,False
2025-11-05,Isaiah Hartenstein,27.1,23.0,24.0,True,0.91,True
2025-11-05,Aaron Wiggins,20.7,17.5,31.0,True,0.91,True
2025-11-05,Isaiah Joe,19.6,16.5,16.0,False,0.91,True
2025-11-05,Jaylin Williams,12.100000000000001,10.5,16.0,True,0.89,False
2025-11-05,Branden Carlson,5.800000000000001,5.0,1.0,False,0.89,False
2025-11-05,Luguentz Dort,13.6,11.5,0.0,False,0.91,True
2025-11-05,Toumani Camara,19.799999999999997,17.0,23.0,True,0.89,False
2025-11-05,Deni Avdija,36.699999999999996,31.0,45.0,True,0.91,True
2025-11-05,Jrue Holiday,30.3,26.0,31.0,True,0.89,False
2025-11-05,Donovan Clingan,19.3,16.5,15.0,False,0.89,False
2025-11-05,Shaedon Sharpe,29.700000000000003,25.0,25.0,True,0.91,True
2025-11-05,Jerami Grant,23.6,20.0,30.0,True,0.91,True
2025-11-05,Duop Reath,5.1,4.5,14.0,True,0.89,False
2025-11-05,Kris Murray,9.4,8.0,5.0,False,0.89,False
2025-11-05,Sidy Cissoko,6.0,5.0,3.0,False,0.91,True
2025-11-05,Robert Williams,8.5,7.0,3.0,False,0.91,True
2025-11-05,Matisse Thybulle,6.8,6.0,0.0,False,0.89,False
2025-11-05,Yang Hansen,5.0,4.0,0.0,False,0.91,True
2025-11-05,Moses Moody,17.0,14.5,34.0,True,0.89,False
2025-11-05,Jonathan Kuminga,23.2,19.5,36.0,True,0.91,True
2025-11-05,Will Richard,12.799999999999999,11.0,40.0,True,0.89,False
2025-11-05,Brandin Podziemski,19.0,16.0,32.0,True,0.91,True
2025-11-05,Quinten Post,10.0,8.5,5.0,False,0.89,False
2025-11-05,Al Horford,11.5,10.0,9.0,False,0.89,False
2025-11-05,Pat Spencer,8.100000000000001,7.0,8.0,True,0.89,False
2025-11-05,Buddy Hield,9.6,8.0,12.0,True,0.91,True
2025-11-05,Gary Payton II,6.1,5.0,8.0,True,0.91,True
2025-11-05,Trayce Jackson-Davis,7.7,6.5,3.0,False,0.91,True
2025-11-05,DeMar DeRozan,25.6,22.0,29.0,True,0.89,False
2025-11-05,Russell Westbrook,27.4,23.5,49.0,True,0.89,False
2025-11-05,Nique Clifford,9.9,8.5,18.0,True,0.89,False
2025-11-05,Dennis Schröder,21.8,18.5,32.0,True,0.91,True
2025-11-05,Drew Eubanks,9.5,8.0,18.0,True,0.91,True
2025-11-05,Malik Monk,16.7,14.0,27.0,True,0.91,True
2025-11-05,Keon Ellis,9.2,8.0,4.0,False,0.89,False
2025-11-05,Maxime Raynaud,8.7,7.5,9.0,True,0.89,False
2025-11-05,Precious Achiuwa,10.7,9.0,7.0,False,0.91,True
2025-11-05,Doug McDermott,6.0,5.0,0.0,False,0.91,True
2025-11-06,Ivica Zubac,28.900000000000002,24.5,36.0,True,0.91,True
2025-11-06,Kris Dunn,12.1,10.5,17.0,True,0.89,False
2025-11-06,Derrick Jones Jr.,14.0,12.0,11.0,False,0.89,False
2025-11-06,Bradley Beal,10.7,9.0,7.0,False,0.91,True
2025-11-06,Nicolas Batum,7.8999999999999995,6.5,3.0,False,0.91,True
2025-11-06,Bogdan Bogdanović,16.799999999999997,14.5,21.0,True,0.89,False
2025-11-06,Cam Christie,7.7,6.5,22.0,True,0.91,True
2025-11-06,John Collins,17.3,14.5,18.0,True,0.91,True
2025-11-06,Brook Lopez,9.4,8.0,9.0,True,0.89,False
2025-11-06,Kobe Brown,5.2,4.5,9.0,True,0.89,False
2025-11-06,Chris Paul,7.3,6.0,6.0,True,0.91,True
2025-11-06,Yanic Konan Niederhauser,5.4,4.5,5.0,True,0.91,True
2025-11-06,Devin Booker,38.9,33.0,37.0,True,0.91,True
2025-11-06,Grayson Allen,25.900000000000002,22.0,25.0,True,0.91,True
2025-11-06,Royce O'Neale,19.7,16.5,23.0,True,0.91,True
2025-11-06,Mark Williams,20.799999999999997,17.5,23.0,True,0.91,True
2025-11-06,Jalen Green,19.5,16.5,35.0,True,0.91,True
2025-11-06,Collin Gillespie,19.7,16.5,13.0,False,0.91,True
2025-11-06,Ryan Dunn,15.5,13.0,18.0,True,0.91,True
2025-11-06,Oso Ighodaro,9.399999999999999,8.0,4.0,False,0.89,False
2025-11-06,Nick Richards,8.100000000000001,7.0,6.0,False,0.89,False
2025-11-06,Jordan Goodwin,12.6,10.5,1.0,False,0.91,True
2025-11-07,Scottie Barnes,32.4,27.5,28.0,True,0.91,True
2025-11-07,Brandon Ingram,30.7,26.0,30.0,True,0.91,True
2025-11-07,Immanuel Quickley,26.5,22.5,29.0,True,0.91,True
2025-11-07,RJ Barrett,27.9,23.5,28.0,True,0.91,True
2025-11-07,Jakob Poeltl,20.5,17.5,23.0,True,0.89,False
2025-11-07,Sandro Mamukelashvili,14.8,12.5,19.0,True,0.91,True
2025-11-07,Collin Murray-Boyles,13.2,11.0,8.0,False,0.91,True
2025-11-07,Jamal Shead,12.9,11.0,3.0,False,0.89,False
2025-11-07,Gradey Dick,10.5,9.0,12.0,True,0.89,False
2025-11-07,Jamison Battle,5.3999999999999995,4.5,0.0,False,0.91,True
2025-11-07,Ochai Agbaji,5.500000000000001,4.5,0.0,False,0.91,True
2025-11-07,Dyson Daniels,20.6,17.5,23.0,True,0.91,True
2025-11-07,Jalen Johnson,38.0,32.5,32.0,False,0.89,False
2025-11-07,Zaccharie Risacher,17.1,14.5,21.0,True,0.91,True
2025-11-07,Kristaps Porziņģis,26.7,22.5,27.0,True,0.91,True
2025-11-07,Nickeil Alexander-Walker,24.6,21.0,25.0,True,0.89,False
2025-11-07,Onyeka Okongwu,26.0,22.0,18.0,False,0.91,True
2025-11-07,Keaton Wallace,9.6,8.0,13.0,True,0.91,True
2025-11-07,Mouhamed Gueye,12.200000000000001,10.5,10.0,False,0.89,False
2025-11-07,Vit Krejci,15.200000000000001,13.0,6.0,False,0.89,False
2025-11-07,Asa Newell,7.199999999999999,6.0,0.0,False,0.91,True
2025-11-07,Ausar Thompson,22.5,19.0,24.0,True,0.91,True
2025-11-07,Cade Cunningham,42.6,36.0,45.0,True,0.91,True
2025-11-07,Duncan Robinson,17.5,15.0,16.0,True,0.89,False
2025-11-07,Jalen Duren,34.3,29.0,41.0,True,0.91,True
2025-11-07,Isaiah Stewart,19.1,16.0,8.0,False,0.91,True
2025-11-07,Ron Holland,14.3,12.0,11.0,False,0.91,True
2025-11-07,Caris LeVert,14.6,12.5,17.0,True,0.89,False
2025-11-07,Javonte Green,13.099999999999998,11.0,12.0,True,0.91,True
2025-11-07,Paul Reed,12.399999999999999,10.5,14.0,True,0.91,True
2025-11-07,Bobi Klintman,6.2,5.5,10.0,True,0.89,False
2025-11-07,Daniss Jenkins,18.3,15.5,4.0,False,0.91,True
2025-11-07,Chaz Lanier,6.1000000000000005,5.0,1.0,False,0.91,True
2025-11-07,Michael Porter Jr.,35.1,30.0,35.0,True,0.89,False
2025-11-07,Nic Claxton,25.799999999999997,22.0,27.0,True,0.89,False
2025-11-07,Noah Clowney,14.999999999999998,12.5,22.0,True,0.91,True
2025-11-07,Egor Demin,13.8,11.5,18.0,True,0.91,True
2025-11-07,Terance Mann,15.9,13.5,6.0,False,0.91,True
2025-11-07,Drake Powell,9.8,8.5,12.0,True,0.89,False
2025-11-07,Tyrese Martin,12.8,11.0,6.0,False,0.89,False
2025-11-07,Day'Ron Sharpe,14.500000000000002,12.5,14.0,True,0.89,False
2025-11-07,Ziaire Williams,13.599999999999998,11.5,9.0,False,0.91,True
2025-11-07,Jalen Wilson,7.3,6.0,11.0,True,0.91,True
2025-11-07,Jimmy Butler,30.3,26.0,22.0,False,0.89,False
2025-11-07,Jonathan Kuminga,23.2,19.5,16.0,False,0.91,True
2025-11-07,Draymond Green,19.4,16.5,27.0,True,0.89,False
2025-11-07,Brandin Podziemski,19.0,16.0,12.0,False,0.91,True
2025-11-07,Moses Moody,17.0,14.5,8.0,False,0.89,False
2025-11-07,Pat Spencer,8.100000000000001,7.0,21.0,True,0.89,False
2025-11-07,Quinten Post,10.0,8.5,18.0,True,0.89,False
2025-11-07,Buddy Hield,9.6,8.0,8.0,True,0.91,True
2025-11-07,Will Richard,12.799999999999999,11.0,17.0,True,0.89,False
2025-11-07,Trayce Jackson-Davis,7.7,6.5,19.0,True,0.91,True
2025-11-07,Gary Payton II,6.1,5.0,5.0,True,0.91,True
2025-11-07,Christian Braun,18.8,16.0,23.0,True,0.89,False
2025-11-07,Jamal Murray,34.800000000000004,29.5,35.0,True,0.91,True
2025-11-07,Nikola Jokić,53.7,45.5,44.0,False,0.91,True
2025-11-07,Cameron Johnson,12.9,11.0,5.0,False,0.89,False
2025-11-07,Aaron Gordon,28.0,24.0,22.0,False,0.89,False
2025-11-07,Peyton Watson,11.3,9.5,14.0,True,0.91,True
2025-11-07,Tim Hardaway Jr.,14.8,12.5,12.0,False,0.91,True
2025-11-07,Bruce Brown,11.7,10.0,8.0,False,0.89,False
2025-11-07,Jonas Valančiūnas,14.099999999999998,12.0,23.0,True,0.89,False
2025-11-07,Julian Strawther,5.700000000000001,5.0,5.0,True,0.89,False
2025-11-07,Max Christie,18.0,15.5,20.0,True,0.89,False
2025-11-07,Cooper Flagg,24.900000000000002,21.0,20.0,False,0.91,True
2025-11-07,P.J. Washington,24.8,21.0,21.0,True,0.91,True
2025-11-07,D'Angelo Russell,19.6,16.5,17.0,True,0.91,True
2025-11-07,Daniel Gafford,17.700000000000003,15.0,1.0,False,0.91,True
2025-11-07,Naji Marshall,18.3,15.5,27.0,True,0.91,True
2025-11-07,Brandon Williams,16.7,14.0,15.0,True,0.91,True
2025-11-07,Klay Thompson,13.8,11.5,4.0,False,0.91,True
2025-11-07,Jaden Hardy,7.5,6.5,13.0,True,0.89,False
2025-11-07,Moussa Cisse,8.799999999999999,7.5,18.0,True,0.89,False
2025-11-07,Ryan Nembhard,5.2,4.5,8.0,True,0.89,False
2025-11-07,Dwight Powell,5.2,4.5,6.0,True,0.89,False
2025-11-07,Ja Morant,29.0,24.5,39.0,True,0.91,True
2025-11-07,Jock Landale,17.1,14.5,21.0,True,0.91,True
2025-11-07,Jaren Jackson Jr.,24.7,21.0,21.0,True,0.89,False
2025-11-07,Jaylen Wells,14.4,12.0,14.0,True,0.91,True
2025-11-07,Kentavious Caldwell-Pope,13.4,11.5,16.0,True,0.89,False
2025-11-07,Santi Aldama,21.8,18.5,20.0,True,0.91,True
2025-11-07,Cedric Coward,23.6,20.0,34.0,True,0.91,True
2025-11-07,Cam Spencer,14.1,12.0,16.0,True,0.89,False
2025-11-07,Vince Williams Jr.,16.6,14.0,4.0,False,0.91,True
2025-11-07,John Konchar,5.799999999999999,5.0,2.0,False,0.89,False
2025-11-07,Olivier-Maxence Prosper,6.6,5.5,0.0,False,0.91,True
2025-11-07,Javon Small,8.1,7.0,0.0,False,0.89,False
2025-11-07,Miles Bridges,33.0,28.0,33.0,True,0.91,True
2025-11-07,Kon Knueppel,26.3,22.5,41.0,True,0.89,False
2025-11-07,Tre Mann,16.3,14.0,36.0,True,0.89,False
2025-11-07,Sion James,12.2,10.5,13.0,True,0.89,False
2025-11-07,Ryan Kalkbrenner,17.4,15.0,15.0,True,0.89,False
2025-11-07,Moussa Diabaté,19.300000000000004,16.5,21.0,True,0.89,False
2025-11-07,Liam McNeeley,7.2,6.0,13.0,True,0.91,True
2025-11-07,KJ Simpson,11.0,9.5,4.0,False,0.89,False
2025-11-07,Pat Connaughton,6.299999999999999,5.5,11.0,True,0.89,False
2025-11-07,Andrew Wiggins,24.5,21.0,30.0,True,0.89,False
2025-11-07,Davion Mitchell,20.9,18.0,19.0,True,0.89,False
2025-11-07,Kel'el Ware,21.499999999999996,18.5,13.0,False,0.89,False
2025-11-07,Norman Powell,31.8,27.0,32.0,True,0.91,True
2025-11-07,Pelle Larsson,15.600000000000001,13.5,25.0,True,0.89,False
2025-11-07,Jaime Jaquez Jr.,29.1,24.5,35.0,True,0.91,True
2025-11-07,Nikola Jović,16.3,14.0,17.0,True,0.89,False
2025-11-07,Simone Fontecchio,15.2,13.0,15.0,True,0.89,False
2025-11-07,Dru Smith,11.600000000000001,10.0,8.0,False,0.89,False
2025-11-07,Matas Buzelis,21.8,18.5,31.0,True,0.91,True
2025-11-07,Josh Giddey,41.5,35.5,37.0,True,0.89,False
2025-11-07,Nikola Vučević,29.5,25.0,23.0,False,0.91,True
2025-11-07,Tre Jones,22.8,19.5,26.0,True,0.89,False
2025-11-07,Isaac Okoro,12.4,10.5,10.0,False,0.91,True
2025-11-07,Patrick Williams,12.3,10.5,12.0,True,0.89,False
2025-11-07,Kevin Huerter,21.3,18.0,21.0,True,0.91,True
2025-11-07,Ayo Dosunmu,21.599999999999998,18.5,10.0,False,0.89,False
2025-11-07,Jalen Smith,17.9,15.0,15.0,True,0.91,True
2025-11-07,Jevon Carter,11.600000000000001,10.0,0.0,False,0.89,False
2025-11-07,Giannis Antetokounmpo,48.8,41.5,65.0,True,0.89,False
2025-11-07,A.J. Green,15.3,13.0,15.0,True,0.91,True
2025-11-07,Myles Turner,20.5,17.5,31.0,True,0.89,False
2025-11-07,Ryan Rollins,26.4,22.5,30.0,True,0.89,False
